wavelength_nm,absorbance
350.0,0.0068688596387210645
351.0,0.012208293537431003
352.0,0.013635983577224044
353.0,0.011796049212549748
354.0,0.006464735617491777
355.0,0.03302441001385245
356.0,0.007175863301233485
357.0,0.013181187526293351
358.0,0.02036719493177436
359.0,0.014423529590537144
360.0,0.0150325376067549
361.0,0.012271171519635804
362.0,0.009524781746780819
363.0,0.007050963579305677
364.0,0.023114244409016153
365.0,0.025647346796885583
366.0,0.0043268604348641795
367.0,0.008237875412806739
368.0,0.019006579102596056
369.0,0.025428924249361825
370.0,0.0172001686816067
371.0,0.01698105681774022
372.0,0.03493681320665362
373.0,0.03814299147772061
374.0,0.015851830845070983
375.0,0.024290825498806314
376.0,0.024228326345984777
377.0,0.03589766995524515
378.0,0.02760925418855295
379.0,0.0303766439183233
380.0,0.042744578478460804
381.0,0.02001672416147958
382.0,0.01281639416365692
383.0,0.019917614213428882
384.0,0.04532600875918469
385.0,0.028818698271053905
386.0,0.03113491970783326
387.0,0.04771714977107398
388.0,0.031027476739825404
389.0,0.027736994650381597
390.0,0.0428107495963979
391.0,0.043166941300077304
392.0,0.04301086331820707
393.0,0.030244080524678998
394.0,0.05301032934650322
395.0,0.038213001851737254
396.0,0.04262824855689761
397.0,0.051056657830424186
398.0,0.06214652818850846
399.0,0.05026606099414191
400.0,0.0456229701174263
401.0,0.05646397703070924
402.0,0.06003462779128928
403.0,0.05618627705356405
404.0,0.058097793930995484
405.0,0.06380759668377461
406.0,0.06551815750812234
407.0,0.07033878734359805
408.0,0.08208339933743053
409.0,0.0789675941200047
410.0,0.08422448055777694
411.0,0.06924977072908647
412.0,0.0852704009983885
413.0,0.07409314753345005
414.0,0.08378640881471174
415.0,0.08962119917667635
416.0,0.08364000176474888
417.0,0.08488991286909627
418.0,0.09677335094893169
419.0,0.09196946060264952
420.0,0.09834868165744168
421.0,0.10218254367408923
422.0,0.09774286845931654
423.0,0.09598587492974463
424.0,0.10717748479442643
425.0,0.10861128286071584
426.0,0.11175267112871047
427.0,0.11125974239041897
428.0,0.12635683874366124
429.0,0.1307078909997055
430.0,0.13437090438922525
431.0,0.12415490573878264
432.0,0.12273545743123389
433.0,0.13550747151343737
434.0,0.12305711333807494
435.0,0.13762520542789033
436.0,0.14243007540303887
437.0,0.12966038369313557
438.0,0.1406442703424977
