wavelength_nm,absorbance
350.0,0.013267633146072646
351.0,0.0018857109162114648
352.0,0.0050135201783341405
353.0,0.006206519439349358
354.0,0.0061504188746859725
355.0,0.00615120644130186
356.0,0.008449466934641015
357.0,0.00943434814013857
358.0,0.013597337001296273
359.0,0.011781075690606215
360.0,0.0
361.0,0.02543677038160038
362.0,0.011008756458549145
363.0,0.00884888307177307
364.0,0.016344867406567275
365.0,0.010355791349614174
366.0,0.011281955782429146
367.0,0.010071120975097554
368.0,0.019576585490042972
369.0,0.015543510846246288
370.0,0.01454087608473094
371.0,0.0032374045195173486
372.0,0.009989505637451091
373.0,0.009786802318442438
374.0,0.021227595173224076
375.0,0.031916225149434325
376.0,0.01783075432672581
377.0,0.010422832861125246
378.0,0.00870293901664147
379.0,0.030632603688756463
380.0,0.03137077059190592
381.0,0.020937520165203612
382.0,0.023187679302409323
383.0,0.030556269886762723
384.0,0.023379015614391638
385.0,0.026970057448489924
386.0,0.028584434149202503
387.0,0.029601867424930855
388.0,0.024906850985893583
389.0,0.01974854595689619
390.0,0.0282443779307663
391.0,0.0367153465129415
392.0,0.021060666354220332
393.0,0.04918439204085224
394.0,0.03733239900062319
395.0,0.04488704800465012
396.0,0.04705901623062453
397.0,0.05205721344619867
398.0,0.05329340067384638
399.0,0.05193479543973071
400.0,0.04981832445814903
401.0,0.06254407892112823
402.0,0.0714026483812526
403.0,0.06652186996890881
404.0,0.06119627130613858
405.0,0.0773387774511873
406.0,0.09236108345720476
407.0,0.09112497651134598
408.0,0.09293814642524535
409.0,0.08628829289361281
410.0,0.09166925902998647
411.0,0.09092635487508476
412.0,0.10213179149960606
413.0,0.1084038355329814
414.0,0.10881068945116497
415.0,0.10852262574582063
416.0,0.10090273564137855
417.0,0.12324359206621964
418.0,0.1030933836098204
419.0,0.13880231865548076
420.0,0.1535173439294685
421.0,0.1455754234621551
422.0,0.13583200019784364
423.0,0.1482287070488494
424.0,0.17267594310028767
425.0,0.18144638116800882
426.0,0.1680966160540361
427.0,0.19601755819462469
428.0,0.20528779955185014
429.0,0.1989338324320723
430.0,0.20146302683885375
431.0,0.20216697167181769
432.0,0.21714816411781152
433.0,0.21745839451997448
434.0,0.23576998663495527
435.0,0.24181111369652147
436.0,0.24780288723765287
437.0,0.24772420563715325
438.0,0.24930646312893592
439.0,0.27357297401725017
440.0,0.28263447747827103
441.0,0.29033646894698684
442.0,0.2988552153965861
443.0,0.29930736114519524
444.0,0.30657192780684944
445.0,0.32096031185504503
446.0,0.3176717483988693
447.0,0.3294208162348452
448.0,0.3298030199455912
449.0,0.34719658760715133
450.0,0.34889021267287207
451.0,0.366525689160465
452.0,0.37339111082067816
453.0,0.3750676175474233
454.0,0.3723161076885782
455.0,0.3774338683804547
456.0,0.3832539743792908
457.0,0.4003488125544948
458.0,0.40736698469247445
459.0,0.41734564399496643
460.0,0.3997267428903695
461.0,0.4045118215419815
462.0,0.40948532341143457
463.0,0.4168631200364835
464.0,0.41454965071973227
465.0,0.42860839654332106
466.0,0.42537160792126383
467.0,0.43464548289677085
468.0,0.4357745136996943
469.0,0.4318340036356345
470.0,0.44330158161125455
471.0,0.44474523460184867
472.0,0.4407590412284958
473.0,0.42846721564009815
474.0,0.43024669217019845
475.0,0.4421787840646201
476.0,0.4362161037556678
477.0,0.42843594523786804
478.0,0.4459800534592788
479.0,0.4214213322037532
480.0,0.43170616785248617
481.0,0.4390908997112854
482.0,0.4413785029318406
483.0,0.42346093374496035
484.0,0.42234728400356547
485.0,0.41199166941953647
486.0,0.4103380990722209
487.0,0.4236543683019139
488.0,0.4120586526267685
489.0,0.39198952148146343
490.0,0.39935670891785885
491.0,0.38860024237516605
492.0,0.3923452031455474
493.0,0.3824998794708235
494.0,0.374595711602377
495.0,0.36759466888359726
496.0,0.37045543669182357
497.0,0.3562977343222705
498.0,0.3568786514623845
499.0,0.35028074455101504
500.0,0.33938294540448066
501.0,0.32943064968410823
502.0,0.33130912132338847
503.0,0.31139296784107673
504.0,0.3199373744358746
505.0,0.29477088583003447
506.0,0.2896096983172533
507.0,0.2910899231786354
508.0,0.27661962430719705
509.0,0.2844050844792697
510.0,0.2641457954824603
511.0,0.25544746862216844
512.0,0.2430010970567157
513.0,0.2377362435891442
514.0,0.2416729611802835
515.0,0.23514833866204807
516.0,0.22221890966486477
517.0,0.22197862585854525
518.0,0.213164904222809
519.0,0.19631701796871484
520.0,0.18770176222038487
521.0,0.18398174123320887
522.0,0.1897720499485207
523.0,0.17558616764483823
524.0,0.1842474877004397
525.0,0.15615687642466453
526.0,0.16295172413531206
527.0,0.15015414291517232
528.0,0.13671810474713836
529.0,0.14575610956979412
530.0,0.1327729579086464
531.0,0.12675183928072892
532.0,0.10099299290624528
533.0,0.11563509243446486
534.0,0.09833257826688477
535.0,0.11312580359692986
536.0,0.09834397791254647
537.0,0.0847230619816518
538.0,0.085467808190603
539.0,0.09217235924151873
540.0,0.09138091214362325
541.0,0.08293530325962714
542.0,0.07292753163652571
543.0,0.08080587169338115
544.0,0.07532065655777824
545.0,0.06030755291974284
546.0,0.07114522531918496
547.0,0.07186974693287629
548.0,0.06375668916581737
549.0,0.0660699398394895
550.0,0.05663871006809747
551.0,0.05460200179380439
552.0,0.05376409588962638
553.0,0.04545786260673362
554.0,0.05359687287267053
555.0,0.039176987616038224
556.0,0.04980345982219625
557.0,0.03687007841090576
558.0,0.03837446033889798
559.0,0.029720413331925363
560.0,0.04166294565702657
561.0,0.030674794543604146
562.0,0.031590532272480674
563.0,0.028446986240029965
564.0,0.04897164951515517
565.0,0.04026711144474159
566.0,0.038655637301160076
567.0,0.04262942993540706
568.0,0.012751624798723202
569.0,0.03724526844585255
570.0,0.028846760743793713
571.0,0.027921919331781724
572.0,0.03511249914252679
573.0,0.02779695196587584
574.0,0.02576426703234548
575.0,0.03524965488092496
576.0,0.01993429299303414
577.0,0.025966442532663916
578.0,0.013862237123516545
579.0,0.017456850241280207
580.0,0.027658731046388368
581.0,0.025155788115101874
582.0,0.014015628795019712
583.0,0.025697889171966058
584.0,0.02509048016816777
585.0,0.02226304357559923
586.0,0.020683249114547955
587.0,0.03467405754015985
588.0,0.012710447483745635
589.0,0.0279752024709296
590.0,0.008952195288155046
591.0,0.034854683626646406
592.0,0.032341748734644966
593.0,0.018316420898135448
594.0,0.02318454021942951
595.0,0.02566608757583833
596.0,0.026056075450711383
597.0,0.022745481611602465
598.0,0.015969655614216354
599.0,0.022726603577909385
600.0,0.022545294911211863
