wavelength_nm,absorbance
350.0,0.0012417556506541406
351.0,0.010706107890033574
352.0,0.009122356544431805
353.0,0.008737608366395798
354.0,0.005586034943219658
355.0,0.007008895703916503
356.0,0.01684083680605488
357.0,0.00447774193696927
358.0,0.008838409937702924
359.0,0.011631022904357611
360.0,0.008679980983046676
361.0,0.0036058138941301374
362.0,0.015699863764124636
363.0,0.00796655090168478
364.0,0.0001777410397660814
365.0,0.011373492125836349
366.0,0.011463934800083037
367.0,0.012310689272144845
368.0,0.015512494728296673
369.0,0.02408360457710501
370.0,0.003681171157025237
371.0,0.013173449547958255
372.0,0.015540954065207195
373.0,0.01627851586268668
374.0,0.011076784230785109
375.0,0.02736106314655218
376.0,0.013486532559550362
377.0,0.005965516194146889
378.0,0.00969763583065892
379.0,0.013613455997653939
380.0,0.011989267504369096
381.0,0.005159217049577074
382.0,0.00395452247390145
383.0,0.0032341159774901644
384.0,0.006165405680824647
385.0,0.0168670761097063
386.0,0.021080268042976497
387.0,0.01781932762720039
388.0,0.017597273746700063
389.0,0.03320104832173261
390.0,0.03937941217436209
391.0,0.007505827396112627
392.0,0.015787484645938807
393.0,0.013856727692972057
394.0,0.0206906307577397
395.0,0.02377261020468417
396.0,0.01470333106968542
397.0,0.035608151535823036
398.0,0.024366601664349237
399.0,0.031706784903265596
400.0,0.03303417725589608
401.0,0.032371674546777716
402.0,0.04196438976819971
403.0,0.04022273902110647
404.0,0.04085238143338827
405.0,0.032652984092907386
406.0,0.04136066628330487
407.0,0.04504776688455489
408.0,0.044993684447520256
409.0,0.04528733536947382
410.0,0.047004115858563254
411.0,0.04253975179605257
412.0,0.03856906188662558
413.0,0.0303772427453599
414.0,0.04459669757166453
415.0,0.047487991214223924
416.0,0.0471038858596485
417.0,0.05485364551630098
418.0,0.05028440598526335
419.0,0.06692408276649801
420.0,0.07729956315241837
421.0,0.07323598090323234
422.0,0.05882369768588903
423.0,0.07166861709493696
424.0,0.06531984806020383
425.0,0.0719345402827459
426.0,0.0856146444611732
427.0,0.09469499445475466
428.0,0.10385078624745982
429.0,0.10313497804319949
430.0,0.08822034496022554
431.0,0.10954290670488184
432.0,0.09736795413293023
433.0,0.10117454040326916
434.0,0.1236664034006223
435.0,0.11576556091604984
436.0,0.1161132794743414
437.0,0.1152076315119874
438.0,0.12341174693244966
439.0,0.12042455837541652
440.0,0.12023116749436671
441.0,0.13281583673644984
442.0,0.13257564373600675
443.0,0.15697528023250584
444.0,0.1417225523858387
445.0,0.15399709710295012
446.0,0.13769360252245724
447.0,0.139478970947217
448.0,0.14932137474994744
449.0,0.15508167073980317
450.0,0.17644913401435267
451.0,0.16135191773264254
452.0,0.16225752545574126
453.0,0.1644796646764089
454.0,0.1554012881356248
455.0,0.1674068969544868
