wavelength_nm,absorbance
350.0,0.015023266058303574
351.0,0.02110352046945494
352.0,0.012054272586742465
353.0,0.007621998059699035
354.0,0.0038978834949114326
355.0,0.008116353904888922
356.0,0.0
357.0,0.0
358.0,0.01680657133049588
359.0,0.00976858131991952
360.0,0.006671095447605366
361.0,0.008883842884026032
362.0,0.015335791412494476
363.0,0.011208738428280655
364.0,0.022402044648221865
365.0,0.005475249893484841
366.0,0.029270520866989523
367.0,0.021209037279860433
368.0,0.00739802519234998
369.0,0.011835735926954223
370.0,0.025131292515675807
371.0,0.009621274078835923
372.0,0.019741610799861777
373.0,0.010049862161221104
374.0,0.0214131046393896
375.0,0.022873150660377012
376.0,0.01830291150296291
377.0,0.03070692040607057
378.0,0.01314990908144572
379.0,0.017178550242539652
380.0,0.006279929484032169
381.0,0.029898573605772798
382.0,0.01101891242015762
383.0,0.02069374772405755
384.0,0.013247733401987519
385.0,0.020387704415004197
386.0,0.019514842084824163
387.0,0.022924295865730634
388.0,0.014992998551007369
389.0,0.02590162536593859
390.0,0.024034599764330665
391.0,0.03840862059754475
392.0,0.024487847944582464
393.0,0.019472909931435932
394.0,0.01640235756261407
395.0,0.023492967672718128
396.0,0.028082542616208628
397.0,0.02179416896953363
398.0,0.029498013444228383
399.0,0.008973317806016401
400.0,0.028206078114400786
401.0,0.01893904253714246
402.0,0.035909882338755604
403.0,0.04578273872074842
404.0,0.03313684603284178
405.0,0.03737868601009661
406.0,0.025296903994577617
407.0,0.03994433977908081
408.0,0.03824604208461614
409.0,0.042304831569540804
410.0,0.039900510522184664
411.0,0.05131757863149785
412.0,0.052170489458205
413.0,0.03554227395228893
414.0,0.04869969658631688
415.0,0.0558538988914021
416.0,0.03418572208674497
417.0,0.0499834448594554
418.0,0.04640783394645206
419.0,0.0489729808331236
420.0,0.06378840614491939
421.0,0.06034708925189592
422.0,0.038424717128604464
423.0,0.07703928801089915
424.0,0.06456487946011191
425.0,0.07395329674435376
426.0,0.07307664578755785
427.0,0.08490144678265764
428.0,0.06617996917166806
429.0,0.06948719665853695
430.0,0.07035973126872958
431.0,0.08755600239364168
432.0,0.08118507640750414
433.0,0.0929558373084248
434.0,0.09055010289854079
435.0,0.09019305831497887
436.0,0.08777568972989792
437.0,0.10103176562651638
438.0,0.09533737830178114
439.0,0.09293150951524143
440.0,0.09113412107653807
441.0,0.09780344365200451
442.0,0.11133392564955887
443.0,0.10758092131434283
444.0,0.1178599485453084
445.0,0.10820023196576611
446.0,0.10613886338687761
447.0,0.10983505473308411
448.0,0.11858818229372198
449.0,0.1091644510573236
450.0,0.11671675844749867
451.0,0.12633709632062412
452.0,0.13490895190542018
453.0,0.13652058567229777
454.0,0.15134953242348217
455.0,0.13950460687817914
456.0,0.13818600384432406
457.0,0.14076936773609428
458.0,0.1402372042326385
459.0,0.14999496151373606
460.0,0.14234528201072397
461.0,0.15225733184874318
462.0,0.14956751200796692
463.0,0.16364601923001804
464.0,0.1430861803075722
465.0,0.1452086635059665
466.0,0.16342088216575057
467.0,0.1621032331287545
468.0,0.1695464897220269
469.0,0.16220522584242553
470.0,0.16890463639691802
471.0,0.1658770713408175
472.0,0.16290141045459056
473.0,0.16762446674044093
474.0,0.17573502647884523
475.0,0.17324776574381226
476.0,0.18724026443248412
477.0,0.17504429721813067
478.0,0.17279110731319522
479.0,0.17887671726082047
480.0,0.1732226576791731
481.0,0.1867743245682606
482.0,0.1651833286157546
483.0,0.15379219721742898
484.0,0.17490914721277334
485.0,0.17957522502377
486.0,0.17769945015500385
487.0,0.1723450292840006
488.0,0.16384879446309078
489.0,0.18333302895687373
490.0,0.17506071048540536
491.0,0.17950366819701757
492.0,0.1696314750069879
493.0,0.1699868029001979
494.0,0.16220358400945964
495.0,0.17109920742816825
496.0,0.16937575328401047
497.0,0.16450613737540298
498.0,0.1689559442972332
499.0,0.1630583511061873
500.0,0.1609338712884216
501.0,0.15421434864954264
502.0,0.16423814960031777
503.0,0.15931281965180075
504.0,0.16263773444510715
505.0,0.1512891052702263
506.0,0.1469299396284305
507.0,0.15696115187415677
508.0,0.14959851493902887
509.0,0.15390826125289844
510.0,0.15435339274173274
511.0,0.13257419343185406
512.0,0.1456574722483562
513.0,0.12933708024857746
514.0,0.1349929440763677
515.0,0.12136704117082875
516.0,0.13715594910488163
517.0,0.1365631056708431
518.0,0.12869513650211573
519.0,0.12537231287165754
520.0,0.14467748371546862
521.0,0.11294199503824355
522.0,0.12782203551187676
523.0,0.12310535491426369
524.0,0.10221656911752672
525.0,0.10738941908786247
526.0,0.09590398079266839
527.0,0.10446570035094867
528.0,0.096533936292797
529.0,0.09710896105523321
530.0,0.09037640504903642
531.0,0.10243284687537238
532.0,0.07645731465250258
533.0,0.09047927750467355
534.0,0.08836578047959422
535.0,0.10776063079871487
536.0,0.08339428355021987
537.0,0.0763189932121395
538.0,0.08174966979085486
539.0,0.0743618490142773
540.0,0.08157593951612749
541.0,0.06720980465521961
542.0,0.06808073437535543
543.0,0.07119994147578625
544.0,0.07377385756396578
545.0,0.05551382351149371
546.0,0.07254138339455535
547.0,0.03647951674820421
548.0,0.05046209588689368
549.0,0.06501124444927642
550.0,0.0567055028990812
551.0,0.04803479082106406
552.0,0.04883402331005478
553.0,0.06342852823328606
554.0,0.02293650921942393
555.0,0.06135769642410173
556.0,0.049869264241854915
557.0,0.042336739814870426
